,PGC,GWGC_name,HyperLEDA_name,2MASS_name,SDSS-DR12_name,Type,RA,Dec,dist,dist_err,z,B_mag,B_err,B_Abs,J_mag,J_err,H_mag,H_err,K_mag,K_err,flag2,flag3,Av,SkyCoord,HST,used
1018,1065295.0,PGC1065295,PGC1065295,04201425-0354486,,G,65.059395,-3.9135129999999996,39.4548768457,,0.009636,14.795,,-18.1855,13.479000000000001,0.046,12.918,0.063,12.675,0.114,1,1,0.147,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (65.059395, -3.913513)>",0.0,False
1019,1154903.0,PGC1154903,PGC1154903,02420036+0000531,,G,40.501537,0.014758000000000002,16.7287486891,,0.0034345517172800002,17.02,0.46,-14.0973,15.255999999999998,0.132,14.360999999999999,0.13699999999999998,14.097000000000001,0.18100000000000002,2,1,0.083,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (40.501537, 0.014758)>",0.0,False
1020,1179522.0,PGC1179522,PGC1179522,14575308+0056035,,G,224.47117599999999,0.934327,28.1333168315,,0.00633738316869,16.26,0.38,-15.9861,15.232999999999999,0.12300000000000001,14.449000000000002,0.13699999999999998,14.064,0.179,2,1,0.124,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (224.471176, 0.934327)>",0.0,False
1021,1209573.0,PGC1209573,PGC1209573,15084716+0154003,,G,227.19650299999998,1.900091,29.8647586767,,0.0067575933788,16.37,0.35,-16.0058,14.797,0.07400000000000001,14.120999999999999,0.077,14.270999999999999,0.217,2,1,0.142,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (227.196503, 1.900091)>",0.0,False
1022,1230189.0,PGC1230189,PGC1230189,15041305+0232351,,G,226.05441299999998,2.543104,36.4020521519,,0.008574,15.402000000000001,,-17.4036,13.98,0.066,13.215,0.06,13.218,0.149,1,1,0.132,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (226.054413, 2.543104)>",0.0,False
1023,1275824.0,PGC1275824,PGC1275824,09392231+0457091,,G,144.84298700000002,4.952537,27.865040548299998,,0.00608664304332,16.46,0.35,-15.7653,14.878,0.095,14.209000000000001,0.096,14.011,0.183,2,1,0.127,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (144.842987, 4.952537)>",0.0,False
1024,1331483.0,PGC1331483,PGC1331483,08373545+0748303,,G,129.39772,7.808437,23.0232540146,,0.0046428923214499995,16.55,0.35,-15.2608,14.937000000000001,0.064,14.443,0.10099999999999999,14.467,0.156,2,1,0.09,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (129.39772, 7.808437)>",0.0,False
1025,1433167.0,PGC1433167,PGC1433167,12131365+1331213,,G,183.3069,13.522603,32.2299290098,,0.0072452136226099995,16.85,0.44,-15.6913,15.061,0.065,14.511,0.102,14.276,0.135,2,1,0.083,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (183.3069, 13.522603)>",0.0,False
1026,1528515.0,PGC1528515,PGC1528515,09245180+1715405,,G,141.215866,17.261257,37.752177679,,0.00853902426951,16.69,0.59,-16.1947,15.220999999999998,0.083,14.744000000000002,0.14400000000000002,14.413,0.17,2,1,0.081,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (141.215866, 17.261257)>",0.0,False
1027,1534834.0,PGC1534834,PGC1534834,08002396+1731269,,G,120.099869,17.524158,30.2891275141,,0.00672882336441,16.26,0.55,-16.1464,14.89,0.08199999999999999,14.327,0.11800000000000001,13.949000000000002,0.14800000000000002,2,1,0.073,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (120.099869, 17.524158)>",0.0,False
1028,1665309.0,PGC1665309,PGC1665309,08114758+2211349,,G,122.94828000000001,22.193045,29.782490627199998,,0.006619833309920001,16.91,0.39,-15.4598,15.133,0.07200000000000001,14.684000000000001,0.13699999999999998,14.36,0.139,2,1,0.103,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (122.94828, 22.193045)>",0.0,False
1029,1687001.0,PGC1687001,PGC1687001,10314966+2325030,,G,157.956924,23.417513,22.0386485846,,0.00425670212835,16.76,0.58,-14.9559,14.895999999999999,0.061,14.526,0.102,14.342,0.157,2,1,0.057,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (157.956924, 23.417513)>",0.0,False
1030,1700854.0,PGC1700854,PGC1700854,13584501+2409048,,G,209.687546,24.151339,18.5953125876,,0.00367017183509,17.1,0.36,-14.247,15.615,0.136,14.995,0.17800000000000002,14.58,0.235,2,1,0.045,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (209.687546, 24.151339)>",0.0,False
1031,1719550.0,PGC1719550,PGC1719550,08171594+2453569,,G,124.31643700000001,24.899141,29.0292024254,,0.006388623194310001,17.11,0.4,-15.2042,14.863,0.076,14.181,0.08800000000000001,14.05,0.141,2,1,0.107,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (124.316437, 24.899141)>",0.0,False
1032,1827165.0,PGC1827165,PGC1827165,13480077+2807485,,G,207.00322,28.130146000000003,23.1355560213,,0.00491988245994,17.88,0.36,-13.9414,15.475,0.10099999999999999,14.712,0.11199999999999999,14.270999999999999,0.13,2,1,0.04,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (207.00322, 28.130146)>",0.0,False
1033,1900987.0,PGC1900987,PGC1900987,13192223+3022054,,G,199.842651,30.368174,36.8013779545,,0.00875343437672,17.53,0.5,-15.2993,15.921,0.109,15.097000000000001,0.106,14.847999999999999,0.17,2,1,0.032,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (199.842651, 30.368174)>",0.0,False
1034,1980945.0,PGC1980945,PGC1980945,11044677+3206527,,G,166.194885,32.114651,26.130528999000003,,0.00531216265608,17.0,0.32,-15.0857,15.352,0.09300000000000001,14.794,0.129,14.338,0.165,2,1,0.081,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (166.194885, 32.114651)>",0.0,False
1035,2020885.0,PGC2020885,PGC2020885,09144880+3301148,,G,138.703354,33.020779,25.7154463227,,0.00521892260946,16.73,0.71,-15.321,15.072000000000001,0.077,14.55,0.113,14.208,0.147,2,1,0.048,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (138.703354, 33.020779)>",0.0,False
1036,2025056.0,PGC2025056,PGC2025056,12153897+3309350,,G,183.912384,33.159744,20.8256516657,,0.0040149920075,16.87,0.5,-14.722999999999999,14.831,0.077,13.987,0.08,13.91,0.129,2,1,0.032,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (183.912384, 33.159744)>",0.0,False
1037,2108063.0,PGC2108063,PGC2108063,13495013+3743505,,G,207.458893,37.730717,37.6175698517,,0.00863184431592,16.92,0.5,-15.957,15.341,0.098,14.937999999999999,0.16699999999999998,14.457,0.185,2,1,0.03,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (207.458893, 37.730717)>",0.0,False
1038,2154616.0,PGC2154616,PGC2154616,13534031+3943276,,G,208.41798400000002,39.724339,35.2564791142,,0.00790524395262,16.37,0.6,-16.3662,14.759,0.053,14.095999999999998,0.064,13.94,0.10099999999999999,2,1,0.034,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (208.417984, 39.724339)>",0.0,False
1039,2165675.0,PGC2165675,PGC2165675,13510380+4025507,,G,207.765839,40.430756,39.759039759299995,,0.009009214504610001,17.05,0.51,-15.9472,15.338,0.08199999999999999,14.745999999999999,0.115,14.427,0.15,2,1,0.019,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (207.765839, 40.430756)>",0.0,False
1040,2228110.0,PGC2228110,PGC2228110,12032304+4344395,,G,180.846039,43.744328,21.8918517308,,0.00408891204446,16.73,0.36,-14.9714,15.561,0.11,15.508,0.267,14.402999999999999,0.147,2,1,0.036,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (180.846039, 43.744328)>",0.0,False
1041,2285534.0,PGC2285534,PGC2285534,08221577+4641309,,G,125.565712,46.69194,34.2891850244,,0.00759129379565,16.91,0.36,-15.7658,15.520999999999999,0.134,14.765,0.16899999999999998,14.235999999999999,0.163,2,1,0.091,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (125.565712, 46.69194)>",0.0,False
1042,2442676.0,PGC2442676,PGC2442676,11595620+5329451,,G,179.984207,53.495865,22.1681817454,,0.00413091206546,17.11,0.37,-14.6187,15.272,0.092,14.62,0.11,14.293,0.155,2,1,0.06,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (179.984207, 53.495865)>",0.0,False
1043,2458152.0,PGC2458152,PGC2458152,11374447+5402441,,G,174.435333,54.045593000000004,20.303494494200002,,0.0036926418463199997,16.44,0.36,-15.0979,14.741,0.08,14.334000000000001,0.121,14.047,0.16399999999999998,2,1,0.023,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (174.435333, 54.045593)>",0.0,False
1044,2480744.0,PGC2480744,PGC2480744,14071669+5448024,,G,211.81957999999997,54.80069399999999,32.893059196100005,,0.006513993257,16.41,0.49,-16.1755,14.888,0.061,14.205,0.08199999999999999,14.040999999999999,0.113,2,1,0.033,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (211.81958, 54.800694)>",0.0,False
1045,2492054.0,PGC2492054,PGC2492054,12015013+5508422,,G,180.458908,55.145077,23.208986740100002,,0.0043661121830600004,16.22,0.4,-15.6083,14.699000000000002,0.075,14.065,0.099,14.112,0.157,2,1,0.031,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (180.458908, 55.145077)>",0.0,False
1046,2511617.0,PGC2511617,PGC2511617,14030405+5542293,,G,210.76689100000002,55.708141000000005,37.878107023000005,,0.00776433388217,16.86,0.61,-16.0319,15.267000000000001,0.102,14.495999999999999,0.128,14.362,0.185,2,1,0.03,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (210.766891, 55.708141)>",0.0,False
1047,2571927.0,PGC2571927,PGC2571927,11251935+5752091,,G,171.330627,57.869198,27.869367378099998,,0.00547302273651,16.6,0.31,-15.6256,15.149000000000001,0.091,14.502,0.13,14.4,0.168,2,1,0.041,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (171.330627, 57.869198)>",0.0,False
1048,2575211.0,PGC2575211,PGC2575211,11581094+5809237,,G,179.545593,58.15659,21.1277715132,,0.00390873195437,16.98,0.41,-14.6443,14.92,0.09300000000000001,14.255999999999998,0.127,14.027999999999999,0.155,2,1,0.045,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (179.545593, 58.15659)>",0.0,False
1049,2624407.0,PGC2624407,PGC2624407,11553873+6146392,,G,178.91137700000002,61.777573,35.6686574409,,0.00710724355362,16.78,0.46,-15.9814,15.067,0.095,14.414000000000001,0.11900000000000001,14.173,0.17300000000000001,2,1,0.092,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (178.911377, 61.777573)>",0.0,False
1050,3081514.0,PGC3081514,PGC3081514,08560796-2427297,,G,134.03320300000001,-24.45825,26.1651220471,,0.005336,15.047,,-17.0416,12.995999999999999,0.040999999999999995,12.272,0.044000000000000004,12.084000000000001,0.079,1,1,0.46,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (134.033203, -24.45825)>",0.0,False
1051,3094336.0,PGC3094336,PGC3094336,04335356-2010269,,G,68.47318299999999,-20.174149,20.5408263225,,0.00404061202031,15.4,0.49,-16.1631,14.568,0.092,13.812999999999999,0.105,13.915999999999999,0.207,2,1,0.112,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (68.473183, -20.174149)>",0.0,False
1052,3103599.0,PGC3103599,PGC3103599,21180656-0742566,,G,319.527374,-7.715742999999999,38.1951267937,,0.00815514407757,16.68,0.48,-16.23,15.552999999999999,0.121,15.19,0.20600000000000002,14.380999999999998,0.168,2,1,0.481,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (319.527374, -7.715743)>",0.0,False
1053,4608742.0,PGC4608742,PGC4608742,14440055-1257121,,G,221.002319,-12.953378,39.5635026494,,0.00950145475073,17.22,0.49,-15.7665,13.798,0.081,13.21,0.092,12.958,0.161,2,1,0.24,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (221.002319, -12.953378)>",0.0,False
1054,20554.0,PGC020554,PGC020554,07163613+2936380,,G,109.150543,29.610560999999997,18.9532522699,,0.00371847185924,14.99,0.43,-16.3984,14.919,0.106,14.263,0.132,14.218,0.191,2,1,0.148,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (109.150543, 29.610561)>",0.0,False
1055,965974.0,PGC965974,PGC965974,01062434-1125228,,G,16.601430999999998,-11.423014,37.5567813536,,0.00868623434312,16.79,0.5,-16.0834,14.142999999999999,0.057,13.344000000000001,0.066,12.944,0.084,2,1,0.092,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (16.601431, -11.423014)>",0.0,False
1056,2178928.0,PGC2178928,PGC2178928,03163871+4118075,,G,49.161293,41.302105,33.1661589378,,0.00917868458934,18.23,0.43,-14.3735,15.492,0.13699999999999998,14.825,0.16,14.245999999999999,0.163,2,1,0.431,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (49.161293, 41.302105)>",0.0,False
1057,38.0,UGC12893,UGC12893,00002847+1713130,,G,0.11866199999999999,17.220304000000002,20.0791269548,,0.00377643188822,15.14,0.38,-16.3737,14.770999999999999,0.106,14.257,0.174,13.724,0.155,2,1,0.092,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (0.118662, 17.220304)>",0.0,False
1058,924.0,UGC00132,UGC00132,00140077+1257499,,G,3.503222,12.963877,24.6131869098,,0.005199602599800001,14.11,0.42,-17.8458,14.082,0.066,13.460999999999999,0.08,13.138,0.13,2,1,0.279,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (3.503222, 12.963877)>",0.0,False
1059,934.0,UGC00134,UGC00134,00140324+1253479,,G,3.513515,12.896659,15.7894834288,,0.00260211130106,16.64,0.48,-14.3518,14.177999999999999,0.063,13.502,0.073,13.034,0.10800000000000001,2,1,0.3,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (3.513515, 12.896659)>",0.0,False
1060,2436.0,UGC00392,UGC00392,00403520+8313212,,G,10.146702000000001,83.222557,18.168433765899998,,0.0032298016149000003,13.11,0.3,-18.1866,13.151,0.045,12.754000000000001,0.08,12.363,0.087,2,1,0.48,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (10.146702, 83.222557)>",0.0,False
1061,2526.0,ESO540-016,ESO540-016,00421469-1809424,,G,10.56123,-18.161798,28.2068810156,,0.0057317428658700004,13.59,0.3,-18.6618,13.439,0.051,12.806,0.069,12.585,0.08900000000000001,2,1,0.056,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (10.56123, -18.161798)>",0.0,False
1062,2834.0,IC0052,IC0052,00482376+0405307,,G,12.099015,4.091869,38.5990535722,,0.009212,14.695,,-18.2379,13.53,0.051,12.993,0.07,12.790999999999999,0.098,1,1,0.057,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (12.099015, 4.091869)>",0.0,False
1063,3559.0,UGC00614,UGC00614,00593624+3533371,,G,14.90104,35.560326,30.5663015174,,0.00745038372519,13.51,0.4,-18.9162,13.219000000000001,0.051,12.533,0.076,12.359000000000002,0.09,2,1,0.135,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (14.90104, 35.560326)>",0.0,False
1064,4916.0,IC1681,IC1681,01212131+0005257,,G,20.338805999999998,0.090482,25.0194585903,,0.0053,14.418,,-17.5734,13.673,0.062,13.043,0.09300000000000001,12.788,0.127,1,1,0.089,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (20.338806, 0.090482)>",0.0,False
1065,4973.0,NGC0490,NGC0490,01220285+0522021,,G,20.511894,5.367276,30.9864463386,,0.00710724355362,15.12,0.38,-17.3359,12.68,0.039,12.07,0.062,11.783,0.081,2,1,0.087,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (20.511894, 5.367276)>",0.0,False
1066,5194.0,UGC00958,UGC00958,01243422+1632130,,G,21.142612,16.536955,28.6180110944,,0.006706353353180001,13.91,0.45,-18.3732,15.009,0.086,14.578,0.114,14.112,0.196,2,1,0.241,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (21.142612, 16.536955)>",0.0,False
1067,5460.0,UGC01038,UGC01038,01274730+4315067,,G,21.947098,43.251865,21.3090594115,,0.00447888223944,17.01,0.48,-14.6328,15.468,0.115,14.902999999999999,0.158,14.607000000000001,0.19899999999999998,2,1,0.164,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (21.947098, 43.251865)>",0.0,False
1068,5681.0,UGC01088,UGC01088,01313757+3649597,,G,22.906544,36.833256,37.6827018586,,0.010218000000000001,15.327,,-17.5537,14.488,0.083,13.652999999999999,0.085,13.638,0.131,1,1,0.145,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (22.906544, 36.833256)>",0.0,False
1069,6294.0,UGC01197,UGC01197,01423304+1818204,,G,25.637691,18.305691,32.9364065647,,0.008155774077890001,14.2,0.3,-18.3884,14.12,0.066,13.625,0.085,13.25,0.128,2,1,0.193,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (25.637691, 18.305691)>",0.0,False
1070,6999.0,ESO543-023,ESO543-023,01531490-1856162,,G,28.312094000000002,-18.937841,32.7110076524,,0.007289,14.885,,-17.6885,13.818,0.054000000000000006,13.304,0.081,13.075999999999999,0.111,1,1,0.045,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (28.312094, -18.937841)>",0.0,False
1071,7474.0,ESO544-004,ESO544-004,01584786-2209249,,G,29.699440000000003,-22.156927,30.99510979,,0.006670000000000001,14.922,,-17.5345,13.324000000000002,0.048,12.8,0.075,12.652999999999999,0.105,1,1,0.045,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (29.69944, -22.156927)>",0.0,False
1072,7579.0,UGC01474,UGC01474,02001120+3736121,,G,30.046682,37.603374,35.1740507881,,0.009678,15.133,,-17.5981,13.734000000000002,0.066,13.084000000000001,0.086,12.809000000000001,0.12300000000000001,1,1,0.155,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (30.046682, 37.603374)>",0.0,False
1073,7826.0,UGC01546,UGC01546,02032019+1837466,,G,30.834126,18.629620000000003,30.4926744625,,0.007581999999999999,14.206,,-18.215,13.183,0.045,12.559000000000001,0.055999999999999994,12.378,0.10099999999999999,1,1,0.203,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (30.834126, 18.62962)>",0.0,False
1074,7905.0,NGC0811,NGC0811,02043483-1006302,,G,31.145164,-10.108394,39.1333692677,,0.009352,15.068,,-17.8947,14.227,0.061,13.751,0.084,13.439,0.11699999999999999,1,1,0.056,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (31.145164, -10.108394)>",0.0,False
1075,8642.0,UGC01739,UGC01739,02154407+2512236,,G,33.933640000000004,25.206557999999998,38.6207717248,,0.010251999999999999,14.520999999999999,,-18.4131,13.64,0.043,13.040999999999999,0.057999999999999996,12.729000000000001,0.083,1,1,0.195,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (33.93364, 25.206558)>",0.0,False
1076,8691.0,UGC01753,UGC01753,02163175+2812129,,G,34.132313,28.203608000000003,36.5583032456,,0.00996786498393,14.16,0.44,-18.6549,15.47,0.133,14.505,0.13699999999999998,14.469000000000001,0.233,2,1,0.237,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (34.132313, 28.203608)>",0.0,False
1077,8782.0,UGC01767,UGC01767,02180506+3804362,,G,34.521107,38.076744,33.4522922919,,0.009203,14.292,,-18.3301,13.436,0.051,12.89,0.066,12.63,0.092,1,1,0.143,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (34.521107, 38.076744)>",0.0,False
1078,8894.0,UGC01793,UGC01793,02200524+3754431,,G,35.021851,37.911999,10.827099414800001,,0.001312,15.770999999999999,,-14.4016,13.514000000000001,0.03,12.39,0.027000000000000003,11.998,0.040999999999999995,1,1,0.119,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (35.021851, 37.911999)>",0.0,False
1079,9283.0,IC0225,IC0225,02262825+0109374,,G,36.617725,1.160413,23.900195602800004,,0.005189,14.475,,-17.417,13.054,0.049,12.619000000000002,0.08,12.455,0.11,1,1,0.083,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (36.617725, 1.160413)>",0.0,False
1080,9394.0,UGC01945,UGC01945,02281237-0120563,,G,37.051567,-1.348982,22.815939301900002,,0.004813412406709999,13.5,0.32,-18.2912,13.972000000000001,0.06,13.272,0.064,13.08,0.121,2,1,0.099,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (37.051567, -1.348982)>",0.0,False
1081,9545.0,NGC0963,NGC0963,02303129-0412555,,G,37.630375,-4.215426,19.690841973399998,,0.0040215020107499996,14.16,0.49,-17.3113,12.597000000000001,0.035,11.922,0.043,11.843,0.091,2,1,0.082,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (37.630375, -4.215426)>",0.0,False
1082,9638.0,UGC01999,UGC01999,02315220+1909111,,G,37.967506,19.153097,16.474511949,,0.0032411416205700002,13.62,0.34,-17.4641,13.859000000000002,0.076,13.425999999999998,0.113,12.972999999999999,0.131,2,1,0.274,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (37.967506, 19.153097)>",0.0,False
1083,9869.0,UGC02081,UGC02081,02360093+0025119,,G,39.00388,0.41998900000000006,32.7630211587,,0.007850853925430001,14.31,0.53,-18.2669,13.902999999999999,0.081,13.294,0.098,13.062000000000001,0.14800000000000002,2,1,0.069,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (39.00388, 0.419989)>",0.0,False
1084,10235.0,UGC02172,UGC02172,02421083+4321183,,G,40.545134999999995,43.355106,13.838741988699999,,0.0022176011088000003,13.58,0.39,-17.1255,13.495,0.063,12.841,0.094,12.557,0.1,2,1,0.284,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (40.545135, 43.355106)>",0.0,False
1085,10956.0,UGC02370,UGC02370,02542622+4239004,,G,43.609287,42.650135,27.255025506,,0.006948483474239999,14.01,0.3,-18.1672,14.44,0.077,13.812999999999999,0.10099999999999999,13.523,0.11800000000000001,2,1,0.248,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (43.609287, 42.650135)>",0.0,False
1086,11065.0,UGC02392,UGC02392,02554641+3345597,,G,43.943413,33.766605,21.6457687516,,0.00495201247601,13.85,0.47,-17.8269,14.139000000000001,0.064,13.764000000000001,0.09300000000000001,13.429,0.09699999999999999,2,1,0.27,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (43.943413, 33.766605)>",0.0,False
1087,11371.0,UGC02463,UGC02463,03003738+4015047,,G,45.155758,40.251328,32.14759059,,0.00881538440769,13.3,0.3,-19.2357,12.977,0.043,12.333,0.064,12.206,0.09300000000000001,2,1,0.418,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (45.155758, 40.251328)>",0.0,False
